metabolite,microbe,abs_grad,signed_grad,met_test_spearman
C00134_Putrescine,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp002405995,0.0068573668831959,0.0068573668831959,0.5912868515440469
C00134_Putrescine,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp017541995,0.0068036851007491,-0.0068036851007491,0.5912868515440469
C00134_Putrescine,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902779945,0.0065127366688102,0.0065127366688102,0.5912868515440469
C00431_5-Aminovalerate,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp017541995,0.0065006408258341,-0.0065006408258341,0.6414311958708774
C00431_5-Aminovalerate,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp002405995,0.0064791740151122,0.0064791740151122,0.6414311958708774
C00041_Ala,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp017541995,0.0064142039045691,-0.0064142039045691,0.4726970518764762
C00568_p-Aminobenzoate,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp017541995,0.0063321575871668,0.0063321575871668,0.5001688998778359
C00037_Gly,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp017541995,0.0063174438546411,-0.0063174438546411,0.5632578077158603
C00431_5-Aminovalerate,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902779945,0.006071257055737,0.006071257055737,0.6414311958708774
C02714_N-Acetylputrescine,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp002405995,0.0060707380180247,0.0060707380180247,0.6011197620505643
C00114_Choline,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp017541995,0.0060377804329618,-0.0060377804329618,0.4539760300936051
C00037_Gly,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp900319095,0.0058846002211794,-0.0058846002211794,0.5632578077158603
C00134_Putrescine,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__UMGS1387;s__UMGS1387 sp015064895,0.0058734855265356,0.0058734855265356,0.5912868515440469
C00134_Putrescine,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__RUG626;s__RUG626 sp900320765,0.0058187228278256,0.0058187228278256,0.5912868515440469
C00134_Putrescine,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp900549645,0.0058029971842188,0.0058029971842188,0.5912868515440469
C00568_p-Aminobenzoate,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902779945,0.0057460312382318,-0.0057460312382318,0.5001688998778359
C02714_N-Acetylputrescine,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp017541995,0.0057358924532309,-0.0057358924532309,0.6011197620505643
C02714_N-Acetylputrescine,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902779945,0.0057158137205988,0.0057158137205988,0.6011197620505643
C00134_Putrescine,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter pullicola,0.0056969568249769,-0.0056969568249769,0.5912868515440469
C00041_Ala,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_Q;s__Eubacterium_Q sp000702245,0.005672633938957,-0.005672633938957,0.4726970518764762
