metabolite,microbe,abs_grad,signed_grad,met_test_spearman
BA_Metabolites_Cholic acid,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp000437175,0.0065415294957347,-0.0065415294957347,0.5997616615594145
BA_Metabolites_Cholic acid,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium intestinipullorum,0.0061227240366861,0.0061227240366861,0.5997616615594145
BA_Metabolites_Cholic acid,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium gallistercoris,0.0060143744340166,0.0060143744340166,0.5997616615594145
BA_Metabolites_Cholic acid,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp900554705,0.0060016302159056,-0.0060016302159056,0.5997616615594145
BA_Metabolites_Glycodeoxycholic acid,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp000437175,0.0058907318743877,-0.0058907318743877,0.4522298727767211
BA_Metabolites_Chenodeoxycholic acid,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella sp900548905,0.005890232452657,-0.005890232452657,0.5447906026557713
BA_Metabolites_Cholic acid,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pseudoscilispira;s__Pseudoscilispira sp018369915,0.0056274319649674,0.0056274319649674,0.5997616615594145
BA_Metabolites_Glycodeoxycholic acid,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium intestinipullorum,0.0054970844648778,0.0054970844648778,0.4522298727767211
BA_Metabolites_Cholic acid,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella sp900548905,0.0054379434732254,-0.0054379434732254,0.5997616615594145
BA_Metabolites_Glycodeoxycholic acid,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp900554705,0.0054110728087835,-0.0054110728087835,0.4522298727767211
BA_Metabolites_Glycodeoxycholic acid,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium gallistercoris,0.0053808419615961,0.0053808419615961,0.4522298727767211
BA_Metabolites_Chenodeoxycholic acid,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp000437175,0.0053113242611289,-0.0053113242611289,0.5447906026557713
BA_Metabolites_Glycodeoxycholic acid,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pseudoscilispira;s__Pseudoscilispira sp018369915,0.0052379520493559,0.0052379520493559,0.4522298727767211
BA_Metabolites_Chenodeoxycholic acid,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp900120295,0.0052372509380802,0.0052372509380802,0.5447906026557713
BA_Metabolites_Chenodeoxycholic acid,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp009911035,0.005091799161164,0.005091799161164,0.5447906026557713
BA_Metabolites_Cholic acid,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__BX12;s__BX12 sp910575405,0.0050785568309947,0.0050785568309947,0.5997616615594145
BA_Metabolites_Cholic acid,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__BX12;s__BX12 sp902363595,0.0050658338004723,0.0050658338004723,0.5997616615594145
BA_Metabolites_Cholic acid,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp003525905,0.0050510878209024,-0.0050510878209024,0.5997616615594145
BA_Metabolites_Chenodeoxycholic acid,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-632;s__CAG-632 sp900539185,0.0050474668678361,-0.0050474668678361,0.5447906026557713
BA_Metabolites_Glycocholic acid,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp000437175,0.0050350974779576,-0.0050350974779576,0.4092036354932857
